DATE,TAVG,TMAX,TMIN
2007-10-01,50.0,54.0,46.0
2007-10-02,61.0,70.0,52.0
2007-10-03,59.0,66.0,47.0
2007-10-04,42.0,51.0,36.0
2007-10-05,41.0,48.0,34.0
2007-10-06,47.0,54.0,40.0
2007-10-07,56.0,62.0,48.0
2007-10-08,60.0,67.0,55.0
2007-10-09,49.0,57.0,44.0
2007-10-10,45.0,50.0,41.0
2007-10-11,49.0,56.0,44.0
2007-10-12,43.0,47.0,40.0
2007-10-13,50.0,58.0,42.0
2007-10-14,53.0,59.0,47.0
2007-10-15,46.0,51.0,41.0
2007-10-16,42.0,46.0,38.0
2007-10-17,43.0,48.0,37.0
2007-10-18,51.0,60.0,45.0
2007-10-19,49.0,52.0,39.0
2007-10-20,42.0,48.0,38.0
2007-10-21,48.0,54.0,41.0
2007-10-22,62.0,70.0,50.0
2007-10-23,72.0,78.0,66.0
2007-10-24,74.0,79.0,71.0
2007-10-25,67.0,72.0,60.0
2007-10-26,56.0,59.0,53.0
2007-10-27,61.0,66.0,55.0
2007-10-28,61.0,65.0,58.0
2007-10-29,57.0,61.0,50.0
2007-10-30,54.0,57.0,50.0
2007-10-31,53.0,58.0,49.0
2007-11-01,54.0,58.0,51.0
2007-11-02,55.0,59.0,48.0
2007-11-03,60.0,67.0,52.0
2007-11-04,67.0,73.0,64.0
2007-11-05,65.0,67.0,61.0
2007-11-06,63.0,67.0,60.0
2007-11-07,68.0,73.0,62.0
2007-11-08,60.0,67.0,41.0
2007-11-09,45.0,50.0,41.0
2007-11-10,48.0,50.0,45.0
2007-11-11,46.0,51.0,40.0
2007-11-12,55.0,60.0,49.0
2007-11-13,54.0,59.0,52.0
2007-11-14,60.0,64.0,54.0
2007-11-15,60.0,64.0,53.0
2007-11-16,55.0,60.0,46.0
2007-11-17,58.0,66.0,46.0
2007-11-18,57.0,62.0,53.0
2007-11-19,46.0,56.0,40.0
2007-11-20,40.0,43.0,37.0
2007-11-21,45.0,54.0,37.0
2007-11-22,43.0,48.0,37.0
2007-11-23,45.0,53.0,39.0
2007-11-24,51.0,57.0,45.0
2007-11-25,51.0,54.0,49.0
2007-08-15,83.0,92.0,75.0
2007-08-16,84.0,94.0,74.0
2007-08-17,82.0,91.0,75.0
2007-08-18,79.0,89.0,69.0
2007-08-19,79.0,89.0,71.0
2007-08-20,80.0,91.0,70.0
2007-08-21,80.0,91.0,72.0
2007-08-22,76.0,87.0,66.0
2007-08-23,74.0,82.0,68.0
2007-08-24,78.0,89.0,67.0
2007-08-25,78.0,86.0,72.0
2007-08-26,76.0,86.0,69.0
2007-08-27,76.0,85.0,69.0
2007-08-28,81.0,93.0,70.0
2007-08-29,89.0,99.0,78.0
2007-08-30,88.0,98.0,79.0
2007-08-31,88.0,98.0,80.0
2007-09-01,89.0,99.0,81.0
2007-09-02,88.0,101.0,80.0
2007-09-03,87.0,98.0,80.0
2007-09-04,80.0,89.0,68.0
2007-09-05,74.0,82.0,66.0
2007-09-06,69.0,76.0,62.0
2007-09-07,72.0,83.0,60.0
2007-09-08,74.0,84.0,66.0
2007-09-09,70.0,80.0,63.0
2007-09-10,74.0,86.0,66.0
2007-09-11,77.0,89.0,67.0
2007-09-12,78.0,90.0,71.0
2007-09-13,75.0,85.0,66.0
2007-09-14,69.0,80.0,61.0
2007-09-15,67.0,80.0,57.0
2007-09-16,66.0,75.0,57.0
2007-09-17,59.0,69.0,52.0
2007-09-18,61.0,73.0,51.0
2007-09-19,52.0,59.0,46.0
2007-09-20,49.0,58.0,42.0
2007-09-21,53.0,66.0,45.0
2007-09-22,49.0,57.0,44.0
2007-09-23,51.0,62.0,44.0
2007-09-24,62.0,74.0,47.0
2007-09-25,67.0,78.0,60.0
2007-09-26,70.0,82.0,63.0
2007-09-27,69.0,79.0,59.0
2007-09-28,51.0,58.0,48.0
2007-09-29,56.0,67.0,47.0
2007-09-30,68.0,77.0,60.0
2007-10-01,66.0,74.0,60.0
2007-10-02,69.0,82.0,60.0
2007-10-03,69.0,79.0,61.0
2007-10-04,60.0,69.0,49.0
2007-10-05,49.0,58.0,42.0
2007-10-06,53.0,64.0,43.0
2007-10-07,63.0,76.0,54.0
2007-10-08,66.0,78.0,56.0
2007-10-09,62.0,72.0,53.0
2007-10-10,58.0,69.0,49.0
2007-10-11,57.0,70.0,50.0
2007-10-12,52.0,61.0,46.0
2007-10-13,51.0,55.0,48.0
2007-10-14,64.0,74.0,48.0
2007-10-15,59.0,70.0,44.0
2007-10-16,51.0,60.0,44.0
2007-10-17,53.0,63.0,46.0
2007-10-18,65.0,75.0,51.0
2007-10-19,72.0,83.0,64.0
2007-10-20,64.0,73.0,51.0
2007-10-21,61.0,70.0,55.0
2007-10-22,67.0,77.0,59.0
2007-10-23,75.0,85.0,70.0
2007-10-24,76.0,87.0,69.0
2007-10-25,72.0,83.0,66.0
2007-10-26,67.0,77.0,62.0
2007-10-27,64.0,74.0,60.0
2007-10-28,71.0,81.0,66.0
2007-10-29,64.0,73.0,53.0
2007-10-30,56.0,64.0,49.0
2007-10-31,64.0,76.0,54.0
2007-11-01,66.0,77.0,60.0
2007-11-02,67.0,77.0,61.0
2007-11-03,68.0,78.0,62.0
2007-11-04,68.0,78.0,63.0
2007-11-05,69.0,77.0,61.0
2007-11-06,69.0,78.0,62.0
2007-11-07,68.0,76.0,61.0
2007-11-08,64.0,76.0,53.0
2007-11-09,50.0,62.0,44.0
2007-11-10,51.0,61.0,41.0
2007-11-11,50.0,56.0,46.0
2007-11-12,60.0,72.0,52.0
2007-11-13,67.0,78.0,59.0
2007-11-14,70.0,82.0,63.0
2007-11-15,68.0,78.0,62.0
2007-11-16,65.0,76.0,57.0
2007-11-17,64.0,73.0,57.0
2007-11-18,69.0,79.0,62.0
2007-11-19,66.0,76.0,59.0
2007-11-20,61.0,73.0,54.0
2007-11-21,58.0,68.0,50.0
2007-11-22,51.0,63.0,41.0
2007-11-23,48.0,58.0,37.0
2007-11-24,58.0,70.0,50.0
2007-11-25,54.0,61.0,49.0
2007-08-15,60.0,72.0,50.0
2007-08-16,63.0,75.0,55.0
2007-08-17,65.0,78.0,55.0
2007-08-18,61.0,73.0,52.0
2007-08-19,61.0,72.0,51.0
2007-08-20,66.0,79.0,58.0
2007-08-21,68.0,85.0,56.0
2007-08-22,67.0,82.0,54.0
2007-08-23,61.0,73.0,53.0
2007-08-24,59.0,71.0,52.0
2007-08-25,57.0,65.0,53.0
2007-08-26,56.0,64.0,52.0
2007-08-27,67.0,81.0,51.0
2007-08-28,78.0,89.0,66.0
2007-08-29,80.0,93.0,69.0
2007-08-30,80.0,90.0,68.0
2007-08-31,76.0,84.0,66.0
2007-09-01,76.0,89.0,64.0
2007-09-02,76.0,90.0,64.0
2007-09-03,66.0,81.0,57.0
2007-09-04,63.0,72.0,57.0
2007-09-05,75.0,85.0,61.0
2007-09-06,67.0,79.0,53.0
2007-09-07,58.0,66.0,53.0
2007-09-08,57.0,69.0,52.0
2007-09-09,56.0,61.0,52.0
2007-09-10,59.0,70.0,53.0
2007-09-11,58.0,68.0,52.0
2007-09-12,55.0,59.0,53.0
2007-09-13,59.0,70.0,53.0
2007-09-14,60.0,70.0,53.0
2007-09-15,57.0,66.0,52.0
2007-09-16,58.0,70.0,53.0
2007-09-17,60.0,73.0,51.0
2007-09-18,55.0,66.0,49.0
2007-09-19,53.0,63.0,47.0
2007-09-20,55.0,67.0,47.0
2007-09-21,59.0,72.0,52.0
2007-09-22,54.0,62.0,51.0
2007-09-23,56.0,63.0,52.0
2007-09-24,65.0,77.0,56.0
2007-09-25,70.0,81.0,62.0
2007-09-26,74.0,88.0,67.0
2007-09-27,66.0,79.0,49.0
2007-09-28,52.0,54.0,48.0
2007-09-29,58.0,69.0,50.0
2007-09-30,60.0,72.0,51.0
2007-10-01,60.0,69.0,52.0
2007-10-02,66.0,80.0,58.0
2007-10-03,57.0,69.0,50.0
2007-10-04,52.0,61.0,46.0
2007-10-05,51.0,62.0,42.0
2007-10-06,58.0,69.0,49.0
2007-10-07,63.0,73.0,55.0
2007-10-08,63.0,77.0,56.0
2007-10-09,54.0,61.0,46.0
2007-10-10,54.0,63.0,50.0
2007-10-11,55.0,63.0,49.0
2007-10-12,50.0,51.0,47.0
2007-10-13,57.0,66.0,50.0
2007-10-14,58.0,67.0,48.0
2007-10-15,52.0,57.0,48.0
2007-10-16,51.0,54.0,47.0
2007-10-17,53.0,64.0,47.0
2007-10-18,56.0,67.0,48.0
2007-10-19,56.0,61.0,49.0
2007-10-20,53.0,61.0,48.0
2007-10-21,59.0,67.0,50.0
2007-10-22,65.0,75.0,58.0
2007-10-23,69.0,77.0,60.0
2007-10-24,74.0,83.0,67.0
2007-10-25,61.0,70.0,47.0
2007-10-26,53.0,63.0,46.0
2007-10-27,56.0,65.0,49.0
2007-10-28,65.0,77.0,54.0
2007-10-29,54.0,61.0,48.0
2007-10-30,50.0,56.0,47.0
2007-10-31,55.0,67.0,48.0
2007-11-01,60.0,70.0,47.0
2007-11-02,65.0,70.0,58.0
2007-11-03,65.0,72.0,57.0
2007-11-04,65.0,72.0,58.0
2007-11-05,64.0,75.0,46.0
2007-11-06,61.0,69.0,46.0
2007-11-07,60.0,69.0,47.0
2007-11-08,49.0,52.0,47.0
2007-11-09,54.0,66.0,48.0
2007-11-10,52.0,57.0,48.0
2007-11-11,55.0,62.0,46.0
2007-11-12,58.0,67.0,53.0
2007-11-13,61.0,69.0,55.0
2007-11-14,62.0,73.0,55.0
2007-11-15,60.0,70.0,52.0
2007-11-16,52.0,59.0,49.0
2007-11-17,55.0,65.0,48.0
2007-11-18,54.0,61.0,49.0
2007-11-19,51.0,56.0,48.0
2007-11-20,51.0,60.0,46.0
2007-11-21,51.0,56.0,47.0
2007-11-22,53.0,59.0,46.0
2007-11-23,56.0,63.0,49.0
2007-11-24,53.0,58.0,46.0
2007-11-25,51.0,58.0,48.0
2007-08-15,83.0,101.0,64.0
2007-08-16,83.0,103.0,64.0
2007-08-17,83.0,102.0,64.0
2007-08-18,81.0,100.0,61.0
2007-08-19,77.0,99.0,57.0
2007-08-20,77.0,100.0,53.0
2007-08-21,78.0,100.0,56.0
2007-08-22,77.0,96.0,57.0
2007-08-23,74.0,95.0,55.0
2007-08-24,76.0,99.0,53.0
2007-08-25,76.0,92.0,61.0
2007-08-26,76.0,93.0,63.0
2007-08-27,77.0,94.0,59.0
2007-08-28,81.0,103.0,61.0
2007-08-29,87.0,107.0,66.0
2007-08-30,89.0,106.0,77.0
2007-08-31,88.0,104.0,73.0
2007-09-01,88.0,106.0,71.0
2007-09-02,85.0,106.0,71.0
2007-09-03,86.0,104.0,69.0
2007-09-04,82.0,99.0,66.0
2007-09-05,74.0,96.0,54.0
2007-09-06,68.0,88.0,49.0
2007-09-07,69.0,92.0,49.0
2007-09-08,73.0,93.0,54.0
2007-09-09,70.0,89.0,53.0
2007-09-10,72.0,92.0,51.0
2007-09-11,74.0,96.0,52.0
2007-09-12,75.0,97.0,51.0
2007-09-13,73.0,94.0,53.0
2007-09-14,67.0,90.0,46.0
2007-09-15,66.0,89.0,45.0
2007-09-16,65.0,85.0,46.0
2007-09-17,61.0,79.0,45.0
2007-09-18,63.0,83.0,46.0
2007-09-19,60.0,73.0,54.0
2007-09-20,56.0,66.0,45.0
2007-09-21,56.0,76.0,39.0
2007-09-22,53.0,65.0,46.0
2007-09-23,56.0,70.0,45.0
2007-09-24,60.0,79.0,43.0
2007-09-25,65.0,81.0,51.0
2007-09-26,68.0,87.0,53.0
2007-09-27,68.0,88.0,48.0
2007-09-28,59.0,70.0,51.0
2007-09-29,61.0,74.0,51.0
2007-09-30,67.0,86.0,52.0
2007-10-01,64.0,84.0,46.0
2007-10-02,65.0,86.0,46.0
2007-10-03,66.0,87.0,45.0
2007-10-04,62.0,80.0,46.0
2007-10-05,54.0,64.0,39.0
2007-10-06,53.0,64.0,35.0
2007-10-07,63.0,72.0,51.0
2007-10-08,63.0,81.0,47.0
2007-10-09,61.0,81.0,42.0
2007-10-10,57.0,75.0,43.0
2007-10-11,57.0,77.0,39.0
2007-10-12,56.0,68.0,46.0
2007-10-13,58.0,68.0,47.0
2007-10-14,60.0,82.0,43.0
2007-10-15,58.0,77.0,42.0
2007-10-16,56.0,69.0,44.0
2007-10-17,55.0,71.0,40.0
2007-10-18,62.0,78.0,46.0
2007-10-19,68.0,88.0,51.0
2007-10-20,60.0,78.0,48.0
2007-10-21,60.0,68.0,52.0
2007-10-22,65.0,72.0,59.0
2007-10-23,75.0,82.0,66.0
2007-10-24,70.0,84.0,56.0
2007-10-25,68.0,90.0,50.0
2007-10-26,63.0,85.0,46.0
2007-10-27,62.0,76.0,51.0
2007-10-28,67.0,83.0,57.0
2007-10-29,65.0,82.0,52.0
2007-10-30,58.0,74.0,43.0
2007-10-31,60.0,76.0,45.0
2007-11-01,60.0,78.0,45.0
2007-11-02,65.0,77.0,47.0
2007-11-03,66.0,77.0,54.0
2007-11-04,64.0,75.0,55.0
2007-11-05,63.0,85.0,50.0
2007-11-06,62.0,81.0,46.0
2007-11-07,63.0,82.0,49.0
2007-11-08,56.0,73.0,43.0
2007-11-09,53.0,66.0,44.0
2007-11-10,53.0,72.0,41.0
2007-11-11,51.0,61.0,38.0
2007-11-12,61.0,71.0,53.0
2007-11-13,62.0,76.0,51.0
2007-11-14,66.0,78.0,52.0
2007-11-15,64.0,78.0,48.0
2007-11-16,61.0,81.0,47.0
2007-11-17,58.0,79.0,44.0
2007-11-18,61.0,85.0,44.0
2007-11-19,58.0,83.0,42.0
2007-11-20,54.0,76.0,41.0
2007-11-21,52.0,62.0,39.0
2007-11-22,50.0,69.0,35.0
2007-11-23,47.0,57.0,31.0
2007-11-24,55.0,67.0,46.0
2007-11-25,51.0,69.0,40.0
2007-08-15,81.0,102.0,68.0
2007-08-16,83.0,105.0,68.0
2007-08-17,82.0,100.0,68.0
2007-08-18,81.0,101.0,67.0
2007-08-19,80.0,102.0,65.0
2007-08-20,83.0,100.0,68.0
2007-08-21,80.0,102.0,64.0
2007-08-22,74.0,93.0,62.0
2007-08-23,71.0,91.0,60.0
2007-08-24,70.0,90.0,57.0
2007-08-25,71.0,87.0,57.0
2007-08-26,74.0,94.0,62.0
2007-08-27,79.0,95.0,64.0
2007-08-28,83.0,99.0,69.0
2007-08-29,87.0,104.0,71.0
2007-08-30,86.0,106.0,66.0
2007-08-31,92.0,110.0,74.0
2007-09-01,92.0,108.0,76.0
2007-09-02,95.0,115.0,79.0
2007-09-03,96.0,114.0,79.0
2007-09-04,83.0,102.0,60.0
2007-09-05,72.0,93.0,60.0
2007-09-06,70.0,87.0,60.0
2007-09-07,69.0,87.0,57.0
2007-09-08,69.0,90.0,56.0
2007-09-09,70.0,88.0,56.0
2007-09-10,75.0,93.0,59.0
2007-09-11,82.0,98.0,64.0
2007-09-12,68.0,68.0,68.0
2007-09-13,80.0,94.0,65.0
2007-09-14,72.0,92.0,58.0
2007-09-15,72.0,92.0,58.0
2007-09-16,68.0,86.0,55.0
2007-09-17,65.0,82.0,54.0
2007-09-18,65.0,85.0,54.0
2007-09-19,63.0,78.0,54.0
2007-09-20,62.0,79.0,50.0
2007-09-21,62.0,84.0,51.0
2007-09-22,58.0,68.0,52.0
2007-09-23,62.0,79.0,51.0
2007-09-24,67.0,87.0,52.0
2007-09-25,72.0,93.0,56.0
2007-09-26,76.0,96.0,60.0
2007-09-27,71.0,93.0,59.0
2007-09-28,60.0,60.0,58.0
2007-10-11,66.0,81.0,53.0
2007-10-12,61.0,79.0,52.0
2007-10-13,60.0,77.0,54.0
2007-10-14,63.0,80.0,54.0
2007-10-15,56.0,60.0,53.0
2007-10-16,60.0,75.0,51.0
2007-10-17,61.0,79.0,51.0
2007-10-18,70.0,90.0,56.0
2007-10-19,78.0,97.0,66.0
2007-10-20,69.0,86.0,60.0
2007-10-21,73.0,89.0,62.0
2007-10-22,78.0,95.0,65.0
2007-10-23,84.0,99.0,75.0
2007-10-24,83.0,101.0,74.0
2007-10-25,77.0,97.0,65.0
2007-10-26,66.0,68.0,65.0
2007-11-01,61.0,78.0,53.0
2007-11-02,63.0,82.0,52.0
2007-11-03,72.0,92.0,57.0
2007-11-04,65.0,84.0,53.0
2007-11-05,57.0,75.0,49.0
2007-11-06,57.0,77.0,50.0
2007-11-07,58.0,78.0,51.0
2007-11-08,55.0,61.0,51.0
2007-11-09,53.0,54.0,52.0
2007-11-21,62.0,77.0,50.0
2007-11-22,56.0,72.0,47.0
2007-11-23,58.0,72.0,46.0
2007-11-24,67.0,85.0,55.0
2007-11-25,61.0,77.0,53.0
2007-08-15,59.0,69.0,49.0
2007-08-16,60.0,68.0,55.0
2007-08-17,61.0,75.0,52.0
2007-08-18,60.0,69.0,53.0
2007-08-19,65.0,77.0,55.0
2007-08-20,65.0,77.0,57.0
2007-08-21,68.0,86.0,55.0
2007-08-22,66.0,86.0,54.0
2007-08-23,66.0,82.0,52.0
2007-08-24,63.0,76.0,53.0
2007-08-25,60.0,72.0,52.0
2007-08-26,59.0,76.0,50.0
2007-08-27,64.0,86.0,47.0
2007-08-28,75.0,94.0,57.0
2007-08-29,77.0,95.0,61.0
2007-08-30,76.0,92.0,62.0
2007-08-31,71.0,87.0,59.0
2007-09-01,70.0,90.0,58.0
2007-09-02,68.0,86.0,53.0
2007-09-03,64.0,77.0,56.0
2007-09-04,60.0,68.0,53.0
2007-09-05,74.0,90.0,53.0
2007-09-06,70.0,86.0,55.0
2007-09-07,59.0,70.0,54.0
2007-09-08,60.0,73.0,53.0
2007-09-09,58.0,68.0,53.0
2007-09-10,61.0,73.0,55.0
2007-09-11,58.0,68.0,53.0
2007-09-12,58.0,63.0,55.0
2007-09-13,63.0,74.0,55.0
2007-09-14,62.0,73.0,53.0
2007-09-15,59.0,69.0,53.0
2007-09-16,60.0,73.0,54.0
2007-09-17,62.0,73.0,53.0
2007-09-18,57.0,73.0,47.0
2007-09-19,53.0,60.0,49.0
2007-09-20,54.0,69.0,46.0
2007-09-21,62.0,76.0,51.0
2007-09-22,57.0,63.0,53.0
2007-09-23,58.0,71.0,50.0
2007-09-24,64.0,77.0,52.0
2007-09-25,69.0,85.0,55.0
2007-09-26,72.0,88.0,61.0
2007-09-27,64.0,80.0,51.0
2007-09-28,54.0,61.0,49.0
2007-09-29,57.0,72.0,46.0
2007-09-30,60.0,76.0,48.0
2007-10-01,59.0,69.0,54.0
2007-10-02,62.0,79.0,51.0
2007-10-03,55.0,66.0,47.0
2007-10-04,53.0,61.0,46.0
2007-10-05,51.0,59.0,45.0
2007-10-06,57.0,70.0,46.0
2007-10-07,61.0,78.0,48.0
2007-10-08,61.0,84.0,44.0
2007-10-09,53.0,59.0,47.0
2007-10-10,56.0,66.0,48.0
2007-10-11,56.0,67.0,47.0
2007-10-12,51.0,53.0,50.0
2007-10-13,56.0,71.0,47.0
2007-10-14,53.0,69.0,44.0
2007-10-15,54.0,61.0,49.0
2007-10-16,53.0,56.0,49.0
2007-10-17,55.0,65.0,50.0
2007-10-18,58.0,68.0,49.0
2007-10-19,57.0,62.0,50.0
2007-10-20,53.0,61.0,48.0
2007-10-21,61.0,76.0,46.0
2007-10-22,66.0,80.0,55.0
2007-10-23,69.0,83.0,59.0
2007-10-24,67.0,84.0,57.0
2007-10-25,55.0,69.0,44.0
2007-10-26,52.0,67.0,43.0
2007-10-27,54.0,69.0,45.0
2007-10-28,60.0,79.0,50.0
2007-10-29,51.0,57.0,46.0
2007-10-30,51.0,56.0,48.0
2007-10-31,52.0,67.0,45.0
2007-11-01,56.0,72.0,45.0
2007-11-02,64.0,81.0,52.0
2007-11-03,65.0,83.0,56.0
2007-11-04,64.0,77.0,55.0
2007-11-05,58.0,73.0,45.0
2007-11-06,51.0,65.0,45.0
2007-11-07,54.0,74.0,42.0
2007-11-08,51.0,56.0,46.0
2007-11-09,54.0,66.0,49.0
2007-11-10,53.0,56.0,49.0
2007-11-11,52.0,61.0,46.0
2007-11-12,57.0,70.0,49.0
2007-11-13,60.0,72.0,53.0
2007-11-14,62.0,76.0,52.0
2007-11-15,55.0,67.0,48.0
2007-11-16,53.0,62.0,50.0
2007-11-17,54.0,64.0,46.0
2007-11-18,55.0,62.0,51.0
2007-11-19,52.0,57.0,44.0
2007-11-20,49.0,64.0,41.0
2007-11-21,51.0,67.0,42.0
2007-11-22,53.0,67.0,42.0
2007-11-23,57.0,73.0,46.0
2007-11-24,54.0,66.0,45.0
2007-11-25,51.0,62.0,43.0
