DATE,TAVG,TMAX,TMIN
2008-10-20,64.0,75.0,57.0
2008-10-21,70.0,80.0,61.0
2008-10-22,69.0,75.0,65.0
2008-10-23,70.0,82.0,64.0
2008-10-24,72.0,86.0,65.0
2008-10-25,75.0,85.0,69.0
2008-10-26,75.0,86.0,68.0
2008-10-27,77.0,88.0,70.0
2008-10-28,77.0,89.0,70.0
2008-10-29,73.0,83.0,66.0
2008-10-30,62.0,70.0,55.0
2008-10-31,62.0,70.0,55.0
2008-11-01,56.0,63.0,48.0
2008-11-02,49.0,56.0,46.0
2008-11-03,47.0,54.0,43.0
2008-11-04,45.0,55.0,37.0
2008-11-05,46.0,52.0,37.0
2008-11-06,56.0,63.0,48.0
2008-11-07,61.0,65.0,57.0
2008-11-08,62.0,74.0,47.0
2008-11-09,44.0,51.0,40.0
2008-11-10,47.0,58.0,40.0
2008-11-11,54.0,65.0,48.0
2008-11-12,61.0,69.0,52.0
2008-11-13,65.0,72.0,61.0
2008-11-14,67.0,71.0,64.0
2008-11-15,67.0,74.0,62.0
2008-11-16,68.0,73.0,64.0
2008-11-17,71.0,81.0,66.0
2008-11-18,70.0,79.0,64.0
2008-11-19,67.0,76.0,62.0
2008-11-20,64.0,74.0,60.0
2008-11-21,65.0,72.0,60.0
2008-11-22,63.0,71.0,55.0
2008-11-23,60.0,68.0,54.0
2008-11-24,58.0,68.0,47.0
2008-11-25,53.0,62.0,46.0
2008-08-15,78.0,93.0,64.0
2008-08-16,76.0,95.0,63.0
2008-08-17,76.0,93.0,62.0
2008-08-18,74.0,90.0,61.0
2008-08-19,72.0,92.0,58.0
2008-08-20,73.0,91.0,57.0
2008-08-21,74.0,91.0,60.0
2008-08-22,75.0,89.0,63.0
2008-08-23,71.0,88.0,59.0
2008-08-24,78.0,100.0,58.0
2008-08-25,79.0,98.0,64.0
2008-08-26,78.0,96.0,64.0
2008-08-27,76.0,95.0,63.0
2008-08-28,74.0,92.0,61.0
2008-08-29,78.0,100.0,62.0
2008-08-30,80.0,96.0,67.0
2008-08-31,77.0,94.0,65.0
2008-09-01,76.0,92.0,65.0
2008-09-02,77.0,99.0,60.0
2008-09-03,79.0,100.0,60.0
2008-09-04,79.0,98.0,60.0
2008-09-05,78.0,98.0,60.0
2008-09-06,77.0,98.0,60.0
2008-09-07,76.0,96.0,63.0
2008-09-08,74.0,92.0,62.0
2008-09-09,73.0,92.0,60.0
2008-09-10,72.0,88.0,60.0
2008-09-11,68.0,84.0,57.0
2008-09-12,69.0,79.0,62.0
2008-09-13,71.0,85.0,59.0
2008-09-14,70.0,90.0,54.0
2008-09-15,76.0,99.0,56.0
2008-09-16,74.0,88.0,62.0
2008-09-17,74.0,92.0,61.0
2008-09-18,75.0,95.0,61.0
2008-09-19,74.0,92.0,58.0
2008-09-20,69.0,86.0,53.0
2008-09-21,67.0,84.0,54.0
2008-09-22,69.0,86.0,55.0
2008-09-23,72.0,94.0,55.0
2008-09-24,76.0,100.0,57.0
2008-09-25,78.0,101.0,60.0
2008-09-26,75.0,96.0,58.0
2008-09-27,74.0,94.0,59.0
2008-09-28,73.0,92.0,58.0
2008-09-29,74.0,95.0,59.0
2008-09-30,85.0,106.0,64.0
2008-10-01,88.0,104.0,70.0
2008-10-02,76.0,93.0,64.0
2008-10-03,68.0,82.0,59.0
2008-10-04,63.0,68.0,60.0
2008-10-05,67.0,80.0,58.0
2008-10-06,74.0,96.0,57.0
2008-10-07,85.0,103.0,71.0
2008-10-08,85.0,103.0,68.0
2008-10-09,73.0,89.0,62.0
2008-10-10,67.0,80.0,57.0
2008-10-11,61.0,74.0,51.0
2008-10-12,60.0,77.0,43.0
2008-10-13,63.0,83.0,47.0
2008-10-14,71.0,90.0,50.0
2008-10-15,78.0,97.0,66.0
2008-10-16,79.0,96.0,63.0
2008-10-17,79.0,101.0,59.0
2008-10-18,67.0,88.0,53.0
2008-10-19,63.0,83.0,49.0
2008-10-20,62.0,80.0,50.0
2008-10-21,68.0,93.0,48.0
2008-10-22,77.0,98.0,52.0
2008-10-23,78.0,97.0,67.0
2008-10-24,76.0,94.0,61.0
2008-10-25,71.0,96.0,55.0
2008-10-26,69.0,93.0,52.0
2008-10-27,73.0,99.0,52.0
2008-10-28,81.0,101.0,67.0
2008-10-29,76.0,97.0,59.0
2008-10-30,72.0,91.0,60.0
2008-10-31,72.0,87.0,62.0
2008-11-01,69.0,81.0,61.0
2008-11-02,64.0,77.0,57.0
2008-11-03,63.0,76.0,56.0
2008-11-04,61.0,73.0,53.0
2008-11-05,62.0,76.0,52.0
2008-11-06,67.0,84.0,56.0
2008-11-07,71.0,90.0,54.0
2008-11-08,72.0,88.0,59.0
2008-11-09,60.0,69.0,50.0
2008-11-10,58.0,73.0,50.0
2008-11-11,60.0,75.0,50.0
2008-11-12,65.0,85.0,51.0
2008-11-13,68.0,89.0,53.0
2008-11-14,72.0,93.0,55.0
2008-11-15,73.0,94.0,54.0
2008-11-16,76.0,93.0,63.0
2008-11-17,77.0,95.0,64.0
2008-11-18,76.0,93.0,65.0
2008-11-19,72.0,89.0,54.0
2008-11-20,64.0,84.0,50.0
2008-11-21,73.0,89.0,57.0
2008-11-22,69.0,86.0,52.0
2008-11-23,56.0,70.0,49.0
2008-11-24,61.0,82.0,46.0
2008-11-25,63.0,79.0,50.0
2008-08-15,74.0,87.0,64.0
2008-08-16,72.0,83.0,59.0
2008-08-17,73.0,90.0,57.0
2008-08-18,70.0,82.0,57.0
2008-08-19,70.0,80.0,57.0
2008-08-20,70.0,82.0,58.0
2008-08-21,70.0,81.0,59.0
2008-08-22,69.0,82.0,59.0
2008-08-23,71.0,91.0,61.0
2008-08-24,82.0,97.0,66.0
2008-08-25,81.0,93.0,68.0
2008-08-26,78.0,90.0,64.0
2008-08-27,74.0,90.0,61.0
2008-08-28,71.0,84.0,61.0
2008-08-29,78.0,97.0,60.0
2008-08-30,77.0,89.0,66.0
2008-08-31,70.0,80.0,60.0
2008-09-01,69.0,82.0,61.0
2008-09-02,76.0,92.0,61.0
2008-09-03,84.0,100.0,67.0
2008-09-04,84.0,97.0,72.0
2008-09-05,84.0,99.0,72.0
2008-09-06,83.0,98.0,72.0
2008-09-07,78.0,88.0,66.0
2008-09-08,67.0,81.0,60.0
2008-09-09,66.0,80.0,58.0
2008-09-10,65.0,77.0,57.0
2008-09-11,63.0,76.0,55.0
2008-09-12,61.0,73.0,57.0
2008-09-13,64.0,77.0,58.0
2008-09-14,73.0,91.0,55.0
2008-09-15,86.0,103.0,69.0
2008-09-16,76.0,87.0,66.0
2008-09-17,73.0,88.0,60.0
2008-09-18,78.0,92.0,65.0
2008-09-19,76.0,90.0,65.0
2008-09-20,66.0,75.0,58.0
2008-09-21,63.0,75.0,54.0
2008-09-22,67.0,79.0,57.0
2008-09-23,74.0,88.0,60.0
2008-09-24,84.0,98.0,72.0
2008-09-25,87.0,100.0,75.0
2008-09-26,83.0,95.0,73.0
2008-09-27,82.0,93.0,70.0
2008-09-28,83.0,96.0,71.0
2008-09-29,85.0,97.0,73.0
2008-09-30,90.0,103.0,81.0
2008-10-01,88.0,99.0,75.0
2008-10-02,79.0,91.0,69.0
2008-10-03,63.0,71.0,56.0
2008-10-04,57.0,63.0,53.0
2008-10-05,62.0,74.0,53.0
2008-10-06,76.0,92.0,58.0
2008-10-07,86.0,95.0,77.0
2008-10-08,87.0,97.0,76.0
2008-10-09,71.0,82.0,56.0
2008-10-10,60.0,70.0,51.0
2008-10-11,57.0,68.0,50.0
2008-10-12,59.0,69.0,50.0
2008-10-13,65.0,74.0,57.0
2008-10-14,76.0,88.0,65.0
2008-10-15,80.0,92.0,73.0
2008-10-16,80.0,90.0,73.0
2008-10-17,80.0,94.0,68.0
2008-10-18,73.0,84.0,64.0
2008-10-19,68.0,79.0,57.0
2008-10-20,63.0,73.0,50.0
2008-10-21,77.0,91.0,61.0
2008-10-22,82.0,96.0,75.0
2008-10-23,81.0,94.0,73.0
2008-10-24,79.0,88.0,71.0
2008-10-25,79.0,93.0,69.0
2008-10-26,79.0,92.0,69.0
2008-10-27,82.0,96.0,69.0
2008-10-28,85.0,100.0,75.0
2008-10-29,80.0,92.0,69.0
2008-10-30,68.0,81.0,59.0
2008-10-31,72.0,83.0,62.0
2008-11-01,67.0,77.0,59.0
2008-11-02,59.0,68.0,54.0
2008-11-03,57.0,69.0,52.0
2008-11-04,56.0,64.0,51.0
2008-11-05,59.0,69.0,50.0
2008-11-06,69.0,80.0,60.0
2008-11-07,74.0,85.0,67.0
2008-11-08,71.0,84.0,54.0
2008-11-09,56.0,64.0,50.0
2008-11-10,57.0,67.0,50.0
2008-11-11,61.0,71.0,50.0
2008-11-12,70.0,81.0,60.0
2008-11-13,77.0,87.0,69.0
2008-11-14,80.0,90.0,74.0
2008-11-15,78.0,87.0,71.0
2008-11-16,78.0,89.0,70.0
2008-11-17,79.0,90.0,72.0
2008-11-18,78.0,90.0,69.0
2008-11-19,75.0,87.0,68.0
2008-11-20,72.0,83.0,65.0
2008-11-21,74.0,86.0,68.0
2008-11-22,70.0,83.0,60.0
2008-11-23,59.0,66.0,50.0
2008-11-24,60.0,75.0,51.0
2008-11-25,60.0,74.0,50.0
2008-08-31,138.0,138.0,138.0
2008-09-01,127.0,134.0,116.0
2008-09-02,128.0,139.0,118.0
2008-09-03,126.0,136.0,116.0
2008-09-04,117.0,136.0,99.0
2008-09-05,107.0,130.0,80.0
2008-09-06,87.0,112.0,68.0
2008-09-07,58.0,79.0,34.0
2008-09-08,40.0,57.0,1.0
2008-09-09,44.0,71.0,16.0
2008-09-10,49.0,60.0,36.0
2008-09-11,53.0,66.0,42.0
2008-09-12,60.0,69.0,50.0
2008-09-13,46.0,60.0,33.0
2008-09-14,46.0,64.0,37.0
2008-09-15,48.0,55.0,43.0
2008-09-16,50.0,57.0,46.0
2008-09-17,56.0,61.0,51.0
2008-09-18,57.0,62.0,53.0
2008-09-19,56.0,61.0,51.0
2008-09-20,58.0,64.0,54.0
2008-09-21,62.0,65.0,58.0
2008-09-22,62.0,67.0,59.0
2008-09-23,60.0,67.0,54.0
2008-09-24,47.0,55.0,40.0
2008-09-25,39.0,43.0,35.0
2008-09-26,35.0,38.0,32.0
2008-09-27,35.0,42.0,23.0
2008-09-28,21.0,26.0,18.0
2008-09-29,28.0,33.0,21.0
2008-09-30,29.0,36.0,24.0
2008-10-01,22.0,28.0,19.0
2008-10-02,25.0,27.0,23.0
2008-10-03,28.0,30.0,26.0
2008-10-04,28.0,31.0,26.0
2008-10-05,33.0,40.0,29.0
2008-10-06,41.0,43.0,35.0
2008-10-07,42.0,46.0,38.0
2008-10-08,48.0,57.0,41.0
2008-10-09,62.0,72.0,52.0
2008-10-10,68.0,74.0,54.0
2008-10-11,69.0,75.0,62.0
2008-10-12,67.0,74.0,60.0
2008-10-13,62.0,69.0,52.0
2008-10-14,60.0,63.0,55.0
2008-08-15,76.0,89.0,65.0
2008-08-16,71.0,80.0,64.0
2008-08-17,69.0,78.0,61.0
2008-08-18,69.0,78.0,61.0
2008-08-19,66.0,76.0,58.0
2008-08-20,67.0,82.0,57.0
2008-08-21,70.0,81.0,61.0
2008-08-22,71.0,81.0,62.0
2008-08-23,71.0,83.0,63.0
2008-08-24,79.0,89.0,67.0
2008-08-25,78.0,86.0,69.0
2008-08-26,74.0,83.0,65.0
2008-08-27,75.0,85.0,65.0
2008-08-28,84.0,95.0,74.0
2008-08-29,79.0,93.0,68.0
2008-08-30,72.0,83.0,63.0
2008-08-31,66.0,74.0,57.0
2008-09-01,68.0,81.0,55.0
2008-09-02,71.0,81.0,63.0
2008-09-03,73.0,82.0,64.0
2008-09-04,76.0,85.0,67.0
2008-09-05,78.0,88.0,70.0
2008-09-06,80.0,92.0,72.0
2008-09-07,77.0,87.0,70.0
2008-09-08,73.0,84.0,65.0
2008-09-09,68.0,76.0,61.0
2008-09-10,65.0,72.0,57.0
2008-09-13,68.0,68.0,68.0
2008-09-16,70.0,82.0,63.0
2008-09-17,69.0,79.0,63.0
2008-09-18,67.0,76.0,60.0
2008-09-19,64.0,72.0,57.0
2008-09-20,61.0,71.0,53.0
2008-09-21,59.0,70.0,53.0
2008-09-22,65.0,77.0,52.0
2008-09-23,71.0,80.0,62.0
2008-09-24,72.0,81.0,63.0
2008-09-25,73.0,83.0,64.0
2008-09-26,71.0,81.0,64.0
2008-09-27,71.0,82.0,64.0
2008-09-28,72.0,81.0,63.0
2008-09-29,69.0,78.0,62.0
2008-09-30,72.0,80.0,67.0
2008-10-01,72.0,82.0,66.0
2008-10-02,65.0,75.0,58.0
2008-10-03,58.0,65.0,49.0
2008-10-04,47.0,49.0,45.0
2008-10-05,54.0,69.0,43.0
2008-10-06,65.0,75.0,53.0
2008-10-07,71.0,80.0,64.0
2008-10-08,71.0,82.0,61.0
2008-10-09,62.0,72.0,49.0
2008-10-10,48.0,58.0,33.0
2008-10-11,39.0,52.0,32.0
2008-10-12,42.0,51.0,33.0
2008-10-13,47.0,53.0,38.0
2008-10-14,59.0,67.0,52.0
2008-10-15,64.0,73.0,57.0
2008-10-16,66.0,75.0,59.0
2008-10-17,67.0,78.0,59.0
2008-10-18,61.0,70.0,53.0
2008-10-19,61.0,74.0,53.0
2008-10-20,62.0,72.0,54.0
2008-10-21,65.0,73.0,54.0
2008-10-22,64.0,70.0,60.0
2008-10-23,64.0,72.0,59.0
2008-10-24,67.0,78.0,60.0
2008-10-25,69.0,79.0,61.0
2008-10-26,69.0,79.0,62.0
2008-10-27,71.0,80.0,63.0
2008-10-28,71.0,82.0,64.0
2008-10-29,68.0,77.0,62.0
2008-10-30,61.0,65.0,56.0
2008-10-31,59.0,63.0,51.0
2008-11-01,56.0,62.0,50.0
2008-11-02,47.0,52.0,43.0
2008-11-03,44.0,51.0,39.0
2008-11-04,43.0,52.0,35.0
2008-11-05,43.0,50.0,35.0
2008-11-06,54.0,61.0,46.0
2008-11-07,57.0,61.0,54.0
2008-11-08,59.0,73.0,51.0
2008-11-09,40.0,49.0,35.0
2008-11-10,44.0,57.0,36.0
2008-11-11,49.0,62.0,41.0
2008-11-12,61.0,69.0,51.0
2008-11-13,65.0,72.0,55.0
2008-11-14,63.0,67.0,60.0
2008-11-15,60.0,65.0,54.0
2008-11-16,63.0,68.0,59.0
2008-11-17,64.0,71.0,58.0
2008-11-18,62.0,72.0,56.0
2008-11-19,63.0,72.0,57.0
2008-11-20,60.0,70.0,53.0
2008-11-21,60.0,69.0,54.0
2008-11-22,57.0,66.0,52.0
2008-11-23,56.0,66.0,49.0
2008-11-24,56.0,64.0,49.0
2008-11-25,51.0,56.0,46.0
2008-08-15,74.0,90.0,62.0
2008-08-16,73.0,90.0,61.0
2008-08-17,73.0,90.0,61.0
2008-08-18,70.0,87.0,60.0
2008-08-19,69.0,84.0,58.0
2008-08-20,70.0,85.0,59.0
2008-08-21,70.0,85.0,60.0
2008-08-22,70.0,86.0,60.0
2008-08-23,66.0,84.0,60.0
2008-08-24,75.0,94.0,59.0
2008-08-25,76.0,94.0,66.0
2008-08-26,74.0,91.0,63.0
2008-08-27,72.0,90.0,62.0
2008-08-28,70.0,87.0,61.0
2008-08-29,75.0,93.0,59.0
2008-08-30,77.0,93.0,66.0
2008-08-31,73.0,88.0,62.0
2008-09-01,72.0,85.0,62.0
2008-09-02,74.0,93.0,61.0
2008-09-03,77.0,96.0,64.0
2008-09-04,78.0,93.0,65.0
2008-09-05,77.0,93.0,64.0
2008-09-06,76.0,93.0,64.0
2008-09-07,73.0,88.0,60.0
2008-09-08,70.0,85.0,60.0
2008-09-09,70.0,86.0,59.0
2008-09-10,69.0,83.0,58.0
2008-09-11,65.0,82.0,58.0
2008-09-12,64.0,73.0,60.0
2008-09-13,67.0,82.0,58.0
2008-09-14,67.0,84.0,58.0
2008-09-15,78.0,94.0,63.0
2008-09-16,73.0,82.0,61.0
2008-09-17,71.0,87.0,61.0
2008-09-18,72.0,91.0,60.0
2008-09-19,72.0,86.0,60.0
2008-09-20,67.0,81.0,57.0
2008-09-21,65.0,81.0,56.0
2008-09-22,67.0,83.0,57.0
2008-09-23,72.0,88.0,59.0
2008-09-24,78.0,94.0,63.0
2008-09-25,80.0,97.0,64.0
2008-09-26,75.0,92.0,64.0
2008-09-27,75.0,90.0,63.0
2008-09-28,73.0,87.0,61.0
2008-09-29,76.0,91.0,66.0
2008-09-30,87.0,104.0,75.0
2008-10-01,88.0,99.0,83.0
2008-10-02,78.0,89.0,63.0
2008-10-03,65.0,78.0,59.0
2008-10-04,61.0,69.0,57.0
2008-10-05,65.0,77.0,56.0
2008-10-06,75.0,91.0,59.0
2008-10-07,79.0,97.0,71.0
2008-10-20,65.0,77.0,57.0
2008-10-21,70.0,90.0,57.0
2008-10-22,83.0,97.0,69.0
2008-10-23,93.0,96.0,91.0
2008-11-06,71.0,82.0,65.0
2008-11-07,76.0,88.0,67.0
2008-11-08,71.0,86.0,57.0
2008-11-09,58.0,67.0,51.0
2008-11-10,58.0,70.0,49.0
2008-11-11,61.0,73.0,53.0
2008-11-12,67.0,80.0,57.0
2008-11-13,73.0,89.0,64.0
2008-11-14,79.0,93.0,70.0
2008-11-15,80.0,94.0,71.0
2008-11-16,79.0,92.0,71.0
2008-11-17,79.0,92.0,71.0
2008-11-18,76.0,91.0,69.0
2008-11-19,73.0,88.0,63.0
2008-11-20,69.0,81.0,62.0
2008-11-21,72.0,86.0,63.0
2008-11-22,69.0,82.0,55.0
2008-11-23,56.0,69.0,50.0
2008-11-24,61.0,78.0,51.0
2008-11-25,60.0,77.0,53.0
2008-08-15,80.0,95.0,71.0
2008-08-16,69.0,80.0,53.0
2008-08-17,58.0,75.0,52.0
2008-08-18,55.0,65.0,51.0
2008-08-19,58.0,73.0,52.0
2008-08-20,64.0,78.0,54.0
2008-08-21,66.0,75.0,59.0
2008-08-22,69.0,86.0,54.0
2008-08-23,66.0,82.0,54.0
2008-08-24,75.0,89.0,66.0
2008-08-25,70.0,83.0,61.0
2008-08-26,73.0,87.0,60.0
2008-08-27,84.0,98.0,73.0
2008-08-28,86.0,100.0,77.0
2008-08-29,85.0,101.0,70.0
2008-08-30,69.0,81.0,55.0
2008-08-31,63.0,77.0,49.0
2008-09-01,69.0,79.0,58.0
2008-09-02,77.0,90.0,68.0
2008-09-03,80.0,93.0,72.0
2008-09-04,83.0,95.0,77.0
2008-09-05,84.0,98.0,77.0
2008-09-06,85.0,100.0,76.0
2008-09-07,79.0,92.0,67.0
2008-09-08,70.0,85.0,53.0
2008-09-09,55.0,65.0,51.0
2008-09-10,62.0,79.0,50.0
2008-09-11,71.0,86.0,58.0
2008-09-12,61.0,76.0,49.0
2008-09-13,61.0,78.0,48.0
2008-09-14,69.0,84.0,53.0
2008-09-15,73.0,85.0,64.0
2008-09-16,64.0,78.0,48.0
2008-09-17,52.0,64.0,47.0
2008-09-18,55.0,68.0,46.0
2008-09-19,57.0,72.0,48.0
2008-09-20,57.0,66.0,52.0
2008-09-21,59.0,71.0,52.0
2008-09-22,67.0,80.0,54.0
2008-09-23,74.0,82.0,68.0
2008-09-24,78.0,92.0,71.0
2008-09-25,77.0,89.0,68.0
2008-09-26,77.0,90.0,71.0
2008-09-27,78.0,87.0,71.0
2008-09-28,76.0,90.0,62.0
2008-09-29,63.0,78.0,51.0
2008-09-30,71.0,86.0,55.0
2008-10-01,74.0,91.0,59.0
2008-10-02,59.0,68.0,54.0
2008-10-03,57.0,64.0,52.0
2008-10-04,55.0,60.0,49.0
2008-10-05,57.0,69.0,49.0
2008-10-06,64.0,74.0,56.0
2008-10-07,70.0,81.0,62.0
2008-10-08,68.0,81.0,57.0
2008-10-09,57.0,67.0,48.0
2008-10-10,51.0,56.0,43.0
2008-10-11,51.0,58.0,45.0
2008-10-12,54.0,61.0,46.0
2008-10-13,63.0,71.0,55.0
2008-10-14,67.0,74.0,58.0
2008-10-15,70.0,76.0,64.0
2008-10-16,72.0,78.0,66.0
2008-10-17,73.0,78.0,65.0
2008-10-18,65.0,76.0,56.0
2008-10-19,57.0,69.0,46.0
2008-10-20,56.0,66.0,44.0
2008-10-21,65.0,72.0,55.0
2008-10-22,68.0,73.0,61.0
2008-10-23,73.0,83.0,62.0
2008-10-24,72.0,76.0,66.0
2008-10-25,73.0,76.0,70.0
2008-10-26,71.0,79.0,64.0
2008-10-27,68.0,73.0,63.0
2008-10-28,70.0,80.0,62.0
2008-10-29,70.0,80.0,63.0
2008-10-30,62.0,72.0,54.0
2008-10-31,57.0,66.0,52.0
2008-11-01,55.0,57.0,53.0
2008-11-02,52.0,55.0,48.0
2008-11-03,49.0,55.0,46.0
2008-11-04,47.0,54.0,43.0
2008-11-05,49.0,57.0,42.0
2008-11-06,53.0,58.0,45.0
2008-11-07,59.0,62.0,56.0
2008-11-08,53.0,59.0,45.0
2008-11-09,49.0,58.0,44.0
2008-11-10,49.0,57.0,44.0
2008-11-11,51.0,59.0,47.0
2008-11-12,56.0,66.0,49.0
2008-11-13,61.0,70.0,52.0
2008-11-14,65.0,70.0,59.0
2008-11-15,65.0,70.0,60.0
2008-11-16,66.0,70.0,61.0
2008-11-17,66.0,72.0,58.0
2008-11-18,65.0,74.0,59.0
2008-11-19,51.0,59.0,45.0
2008-11-20,52.0,57.0,47.0
2008-11-21,53.0,57.0,48.0
2008-11-22,55.0,67.0,48.0
2008-11-23,51.0,55.0,45.0
2008-11-24,53.0,58.0,49.0
2008-11-25,51.0,55.0,48.0
2008-08-15,77.0,87.0,67.0
2008-08-16,73.0,85.0,64.0
2008-08-17,71.0,83.0,62.0
2008-08-18,71.0,81.0,62.0
2008-08-19,68.0,80.0,57.0
2008-08-20,69.0,82.0,59.0
2008-08-21,72.0,84.0,63.0
2008-08-22,73.0,83.0,63.0
2008-08-23,72.0,84.0,64.0
2008-08-24,78.0,89.0,69.0
2008-08-25,78.0,89.0,70.0
2008-08-26,75.0,86.0,65.0
2008-08-27,78.0,88.0,67.0
2008-08-28,84.0,95.0,74.0
2008-08-29,80.0,92.0,66.0
2008-08-30,73.0,85.0,63.0
2008-08-31,67.0,77.0,57.0
2008-09-01,68.0,81.0,55.0
2008-09-02,72.0,82.0,65.0
2008-09-03,74.0,86.0,64.0
2008-09-04,76.0,87.0,66.0
2008-09-05,78.0,88.0,69.0
2008-09-06,79.0,87.0,71.0
2008-09-07,79.0,90.0,70.0
2008-09-08,74.0,85.0,66.0
2008-09-09,67.0,76.0,60.0
2008-09-10,65.0,75.0,57.0
2008-09-11,70.0,81.0,61.0
2008-09-12,73.0,84.0,65.0
2008-09-13,72.0,83.0,64.0
2008-09-14,76.0,87.0,66.0
2008-09-15,78.0,87.0,71.0
2008-09-16,74.0,85.0,64.0
2008-09-17,69.0,81.0,61.0
2008-09-18,68.0,80.0,60.0
2008-09-19,66.0,76.0,57.0
2008-09-20,62.0,72.0,53.0
2008-09-21,62.0,74.0,54.0
2008-09-22,66.0,81.0,52.0
2008-09-23,69.0,78.0,63.0
2008-09-24,72.0,82.0,60.0
2008-09-25,74.0,86.0,64.0
2008-09-26,73.0,86.0,64.0
2008-09-27,72.0,83.0,63.0
2008-09-28,72.0,83.0,64.0
2008-09-29,70.0,79.0,63.0
2008-09-30,73.0,84.0,65.0
2008-10-01,73.0,84.0,64.0
2008-10-02,67.0,77.0,59.0
2008-10-03,59.0,70.0,50.0
2008-10-04,48.0,55.0,45.0
2008-10-05,57.0,72.0,44.0
2008-10-06,67.0,78.0,57.0
2008-10-07,71.0,80.0,63.0
2008-10-08,72.0,85.0,63.0
2008-10-09,64.0,78.0,51.0
2008-10-10,50.0,64.0,33.0
2008-10-11,39.0,51.0,31.0
2008-10-12,42.0,52.0,32.0
2008-10-13,47.0,53.0,37.0
2008-10-14,60.0,69.0,52.0
2008-10-15,67.0,81.0,60.0
2008-10-16,68.0,82.0,59.0
2008-10-17,67.0,78.0,58.0
2008-10-18,63.0,72.0,57.0
2008-10-19,62.0,72.0,53.0
2008-10-20,63.0,73.0,54.0
2008-10-21,68.0,82.0,57.0
2008-10-22,65.0,71.0,61.0
2008-10-23,67.0,81.0,60.0
2008-10-24,69.0,83.0,60.0
2008-10-25,70.0,83.0,61.0
2008-10-26,70.0,84.0,61.0
2008-10-27,70.0,81.0,63.0
2008-10-28,72.0,86.0,64.0
2008-10-29,70.0,81.0,61.0
2008-10-30,59.0,64.0,54.0
2008-10-31,59.0,63.0,52.0
2008-11-01,55.0,60.0,50.0
2008-11-02,48.0,57.0,41.0
2008-11-03,46.0,56.0,39.0
2008-11-04,44.0,56.0,35.0
2008-11-05,44.0,52.0,33.0
2008-11-06,56.0,62.0,48.0
2008-11-07,58.0,64.0,54.0
2008-11-08,60.0,73.0,48.0
2008-11-09,40.0,49.0,35.0
2008-11-10,45.0,58.0,37.0
2008-11-11,53.0,64.0,44.0
2008-11-12,61.0,66.0,55.0
2008-11-13,69.0,79.0,61.0
2008-11-14,63.0,66.0,59.0
2008-11-15,60.0,66.0,54.0
2008-11-16,63.0,69.0,58.0
2008-11-17,67.0,79.0,61.0
2008-11-18,63.0,74.0,55.0
2008-11-19,61.0,71.0,56.0
2008-11-20,60.0,72.0,53.0
2008-11-21,60.0,70.0,54.0
2008-11-22,57.0,66.0,50.0
