DATE,TAVG,TMAX,TMIN
2008-11-10,53.0,68.0,45.0
2008-11-11,62.0,72.0,51.0
2008-11-12,66.0,72.0,58.0
2008-11-13,71.0,80.0,64.0
2008-11-14,74.0,82.0,67.0
2008-11-15,59.0,69.0,47.0
2008-11-16,49.0,57.0,42.0
2008-11-17,55.0,67.0,46.0
2008-11-18,50.0,56.0,42.0
2008-11-19,47.0,56.0,35.0
2008-11-20,60.0,71.0,48.0
2008-11-21,48.0,56.0,41.0
2008-11-22,42.0,56.0,30.0
2008-11-23,55.0,65.0,40.0
2008-11-24,65.0,77.0,47.0
2008-11-25,50.0,62.0,33.0
2008-08-15,85.0,93.0,78.0
2008-08-16,84.0,97.0,75.0
2008-08-17,80.0,93.0,74.0
2008-08-18,75.0,77.0,73.0
2008-08-19,80.0,84.0,75.0
2008-08-20,83.0,89.0,78.0
2008-08-21,82.0,87.0,79.0
2008-08-22,82.0,90.0,77.0
2008-08-23,82.0,91.0,77.0
2008-08-24,84.0,95.0,78.0
2008-08-25,83.0,89.0,79.0
2008-08-26,84.0,92.0,78.0
2008-08-27,85.0,95.0,78.0
2008-08-28,85.0,93.0,78.0
2008-08-29,84.0,92.0,78.0
2008-08-30,81.0,87.0,74.0
2008-08-31,82.0,88.0,76.0
2008-09-01,85.0,92.0,79.0
2008-09-02,84.0,91.0,79.0
2008-09-03,84.0,93.0,77.0
2008-09-04,82.0,90.0,76.0
2008-09-05,81.0,89.0,75.0
2008-09-06,83.0,92.0,74.0
2008-09-07,84.0,93.0,77.0
2008-09-08,84.0,91.0,78.0
2008-09-09,80.0,85.0,74.0
2008-09-10,81.0,85.0,73.0
2008-09-11,83.0,87.0,80.0
2008-09-12,84.0,91.0,77.0
2008-09-13,84.0,91.0,77.0
2008-09-14,83.0,93.0,77.0
2008-09-15,81.0,93.0,75.0
2008-09-16,84.0,93.0,77.0
2008-09-17,83.0,95.0,76.0
2008-09-18,81.0,93.0,73.0
2008-09-19,81.0,90.0,74.0
2008-09-20,81.0,93.0,73.0
2008-09-21,81.0,94.0,75.0
2008-09-22,81.0,92.0,73.0
2008-09-23,80.0,89.0,74.0
2008-09-24,79.0,87.0,73.0
2008-09-25,79.0,90.0,72.0
2008-09-26,79.0,86.0,73.0
2008-09-27,78.0,86.0,74.0
2008-09-28,77.0,86.0,73.0
2008-09-29,80.0,92.0,73.0
2008-09-30,76.0,86.0,71.0
2008-10-01,79.0,88.0,71.0
2008-10-02,79.0,89.0,71.0
2008-10-03,80.0,88.0,69.0
2008-10-04,77.0,84.0,73.0
2008-10-05,79.0,86.0,74.0
2008-10-06,82.0,92.0,76.0
2008-10-07,81.0,91.0,75.0
2008-10-08,82.0,90.0,75.0
2008-10-09,82.0,89.0,77.0
2008-10-10,82.0,93.0,77.0
2008-10-11,81.0,91.0,75.0
2008-10-12,82.0,91.0,76.0
2008-10-13,79.0,89.0,75.0
2008-10-14,79.0,87.0,73.0
2008-10-15,78.0,86.0,70.0
2008-10-16,78.0,87.0,68.0
2008-10-17,78.0,88.0,69.0
2008-10-18,78.0,88.0,71.0
2008-10-19,75.0,86.0,69.0
2008-10-20,74.0,83.0,65.0
2008-10-21,74.0,86.0,65.0
2008-10-22,74.0,79.0,68.0
2008-10-23,74.0,81.0,71.0
2008-10-24,78.0,84.0,74.0
2008-10-25,80.0,87.0,73.0
2008-10-26,74.0,81.0,69.0
2008-10-27,71.0,81.0,62.0
2008-10-28,58.0,66.0,49.0
2008-10-29,58.0,76.0,44.0
2008-10-30,62.0,75.0,52.0
2008-10-31,67.0,78.0,56.0
2008-11-01,69.0,81.0,59.0
2008-11-02,70.0,81.0,60.0
2008-11-03,72.0,84.0,62.0
2008-11-04,69.0,81.0,63.0
2008-11-05,66.0,77.0,58.0
2008-11-06,66.0,83.0,55.0
2008-11-07,70.0,85.0,59.0
2008-11-08,71.0,85.0,63.0
2008-11-09,68.0,81.0,60.0
2008-11-10,68.0,82.0,57.0
2008-11-11,72.0,84.0,59.0
2008-11-12,76.0,87.0,69.0
2008-11-13,77.0,87.0,70.0
2008-11-14,77.0,87.0,70.0
2008-11-15,76.0,85.0,68.0
2008-11-16,61.0,71.0,47.0
2008-11-17,58.0,73.0,44.0
2008-11-18,59.0,76.0,44.0
2008-11-19,54.0,69.0,43.0
2008-11-20,57.0,75.0,44.0
2008-11-21,61.0,77.0,45.0
2008-11-22,60.0,73.0,50.0
2008-11-23,61.0,74.0,51.0
2008-11-24,63.0,75.0,53.0
2008-11-25,65.0,80.0,52.0
