"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"US1INCK0011","JEFFERSONVILLE 1.9 N, IN US","2008-09-30",,,
"US1INCK0011","JEFFERSONVILLE 1.9 N, IN US","2008-10-08",,,
"US1INFD0007","NEW ALBANY 4.8 NNE, IN US","2008-09-12",,,
"US1INFD0007","NEW ALBANY 4.8 NNE, IN US","2008-09-30",,,
"US1INFD0007","NEW ALBANY 4.8 NNE, IN US","2008-10-08",,,
"US1INFD0007","NEW ALBANY 4.8 NNE, IN US","2008-10-16",,,
"US1INFD0007","NEW ALBANY 4.8 NNE, IN US","2008-11-13",,,
"US1INFD0007","NEW ALBANY 4.8 NNE, IN US","2008-11-15",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-15",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-16",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-17",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-18",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-19",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-20",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-21",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-22",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-23",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-24",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-25",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-26",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-27",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-28",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-29",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-30",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-08-31",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-01",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-02",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-03",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-04",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-05",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-06",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-07",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-08",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-09",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-10",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-11",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-12",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-13",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-14",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-15",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-16",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-17",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-18",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-19",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-20",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-21",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-22",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-23",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-24",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-25",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-26",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-27",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-28",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-29",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-09-30",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-01",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-02",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-03",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-04",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-05",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-06",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-07",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-08",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-09",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-10",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-11",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-12",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-13",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-14",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-15",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-16",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-17",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-18",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-19",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-20",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-21",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-22",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-23",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-24",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-25",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-26",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-27",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-28",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-29",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-30",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-10-31",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-01",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-02",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-03",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-04",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-05",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-06",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-07",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-08",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-09",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-10",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-11",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-12",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-13",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-14",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-15",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-16",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-17",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-18",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-19",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-20",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-21",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-22",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-23",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-24",,,
"USC00154955","LOUISVILLE MCALPINE, KY US","2008-11-25",,,
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-15","71","84","60"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-16","71","83","60"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-17","70","84","53"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-18","73","89","55"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-19","76","90","59"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-20","78","90","61"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-21","80","92","69"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-22","80","92","68"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-23","78","90","69"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-24","78","89","65"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-25","72","78","70"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-26","70","71","68"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-27","70","74","67"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-28","75","86","67"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-29","77","89","64"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-30","78","89","68"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-08-31","80","90","69"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-01","80","90","68"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-02","78","89","70"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-03","77","90","66"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-04","76","88","63"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-05","78","84","72"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-06","71","80","63"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-07","72","84","59"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-08","75","89","59"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-09","72","83","65"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-10","71","83","60"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-11","76","87","65"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-12","80","89","72"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-13","80","90","69"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-14","76","87","68"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-15","67","72","61"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-16","67","75","59"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-17","68","80","54"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-18","69","84","53"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-19","69","84","56"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-20","70","83","58"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-21","70","85","62"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-22","69","85","56"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-23","70","85","52"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-24","68","83","53"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-25","67","82","50"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-26","67","78","57"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-27","70","78","62"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-28","67","77","59"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-29","66","81","52"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-09-30","65","75","57"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-01","55","65","44"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-02","53","68","40"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-03","54","73","39"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-04","60","79","41"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-05","64","83","46"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-06","66","83","51"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-07","66","83","50"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-08","65","72","60"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-09","66","77","57"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-10","67","83","52"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-11","71","85","59"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-12","71","85","59"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-13","71","85","60"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-14","69","81","58"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-15","69","83","57"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-16","62","69","55"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-17","56","63","49"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-18","51","60","42"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-19","49","65","33"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-20","51","68","34"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-21","52","63","44"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-22","51","62","44"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-23","55","72","37"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-24","51","57","48"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-25","51","61","40"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-26","54","69","39"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-27","43","50","39"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-28","40","46","34"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-29","42","56","28"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-30","44","65","28"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-10-31","50","70","33"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-01","52","71","34"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-02","55","74","38"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-03","55","75","39"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-04","54","74","38"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-05","56","76","38"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-06","54","56","52"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-07","55","60","46"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-08","47","54","39"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-09","42","45","39"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-10","40","49","31"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-11","40","44","32"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-12","50","57","44"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-13","56","60","50"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-14","57","67","49"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-15","45","54","37"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-16","35","38","31"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-17","37","43","30"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-18","30","38","22"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-19","33","49","19"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-20","36","44","30"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-21","28","35","19"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-22","26","35","14"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-23","40","54","23"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-24","46","52","35"
"USR0000KSOM","SOMERSET KENTUCKY, KY US","2008-11-25","36","43","26"
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-16",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-18",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-19",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-20",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-21",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-22",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-23",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-24",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-25",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-26",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-27",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-28",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-29",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-30",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-08-31",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-01",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-03",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-05",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-06",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-07",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-08",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-09",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-10",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-12",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-20",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-21",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-23",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-25",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-27",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-28",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-09-30",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-04",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-05",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-07",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-08",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-09",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-10",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-11",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-12",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-13",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-14",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-16",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-17",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-18",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-19",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-20",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-21",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-23",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-24",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-25",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-26",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-27",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-28",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-30",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-10-31",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-02",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-03",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-04",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-05",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-06",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-07",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-08",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-09",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-10",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-11",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-12",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-13",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-14",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-15",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-16",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-17",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-18",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-19",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-20",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-21",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-22",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-23",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-24",,,
"US1INFD0002","GALENA 4.3 ENE, IN US","2008-11-25",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-08-20",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-08-21",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-08-22",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-08-23",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-08-24",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-08-25",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-08-26",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-08-27",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-08-28",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-08-29",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-08-30",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-08-31",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-01",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-03",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-04",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-05",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-06",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-07",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-08",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-09",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-10",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-11",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-23",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-24",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-25",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-26",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-27",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-28",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-29",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-09-30",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-01",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-02",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-03",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-04",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-05",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-06",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-08",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-13",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-14",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-15",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-17",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-18",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-21",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-23",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-25",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-26",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-27",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-10-28",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-11-01",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-11-07",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-11-15",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-11-16",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-11-19",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-11-20",,,
"US1KYJS0002","NICHOLASVILLE 1.2 SSW, KY US","2008-11-24",,,
"US1INFD0004","NEW ALBANY 4.4 NNE, IN US","2008-08-15",,,
"US1INFD0004","NEW ALBANY 4.4 NNE, IN US","2008-08-17",,,
"US1INFD0004","NEW ALBANY 4.4 NNE, IN US","2008-08-18",,,
"US1INFD0004","NEW ALBANY 4.4 NNE, IN US","2008-08-19",,,
"US1INFD0004","NEW ALBANY 4.4 NNE, IN US","2008-08-20",,,
"US1INFD0004","NEW ALBANY 4.4 NNE, IN US","2008-08-21",,,
"US1INFD0004","NEW ALBANY 4.4 NNE, IN US","2008-08-22",,,
"US1INFD0004","NEW ALBANY 4.4 NNE, IN US","2008-08-23",,,
"US1INFD0004","NEW ALBANY 4.4 NNE, IN US","2008-08-24",,,
"US1INFD0004","NEW ALBANY 4.4 NNE, IN US","2008-08-25",,,
