"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-09-20",,"77","66"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-09-21",,"82","70"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-09-22",,"86","72"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-09-23",,"88","72"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-09-24",,"90","68"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-09-25",,"87","64"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-09-26",,"88","63"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-09-27",,"85","66"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-09-28",,"89","64"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-09-29",,"82","56"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-09-30",,"82","50"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-01",,"82","53"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-02",,"84","54"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-03",,"77","70"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-04",,"80","72"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-05",,"86","71"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-06",,"83","70"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-07",,"86","68"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-08",,"86","66"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-09",,"88","63"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-10",,"85","58"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-11",,"75","49"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-12",,"75","43"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-13",,"78","43"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-14",,"81","46"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-15",,"83","50"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-16",,"82","59"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-17",,"86","61"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-18",,"80","64"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-19",,"73","64"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-20",,"78","50"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-21",,"82","44"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-22",,"81","67"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-23",,"88","62"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-24",,"65","49"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-25",,"72","46"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-26",,"78","49"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-27",,"75","47"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-28",,"73","47"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-29",,"67","44"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-30",,"73","36"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-10-31",,"78","53"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-01",,"79","51"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-02",,"73","48"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-03",,"73","40"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-04",,"73","37"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-05",,"76","39"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-06",,"70","44"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-07",,"59","30"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-08",,"62","26"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-09",,"69","30"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-10",,"71","39"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-11",,"69","32"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-12",,"72","33"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-13",,"76","38"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-14",,"81","47"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-15",,"66","42"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-16",,"60","31"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-17",,"67","26"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-18",,"71","49"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-19",,"76","48"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-20",,"77","41"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-21",,"77","44"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-22",,"74","42"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-23",,"58","34"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-24",,"54","31"
"USW00003813","MACON MIDDLE GA REGIONAL AIRPORT, GA US","2007-11-25",,"54","47"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-15","85","95","79"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-16","85","95","78"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-17","84","92","78"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-18","83","91","75"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-19","83","93","74"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-20","85","97","74"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-21","86","100","77"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-22","85","99","77"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-23","82","91","74"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-24","82","89","77"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-25","80","89","76"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-26","81","91","75"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-27","80","95","74"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-28","81","90","74"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-29","84","97","76"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-30","82","96","75"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-08-31","76","80","74"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-01","76","80","74"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-02","76","80","74"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-03","79","89","71"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-04","78","91","68"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-05","78","89","68"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-06","79","88","73"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-07","78","87","70"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-08","77","89","67"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-09","79","90","68"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-10","81","95","72"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-11","81","91","74"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-12","79","93","72"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-13","77","92","72"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-14","80","91","73"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-15","78","85","73"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-16","74","80","67"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-17","70","80","63"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-18","70","81","61"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-19","71","78","63"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-20","73","78","70"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-21","75","82","71"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-22","77","84","72"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-23","78","89","72"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-24","78","88","71"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-25","76","86","67"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-26","77","86","72"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-27","78","90","70"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-28","79","91","71"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-29","72","81","63"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-09-30","71","81","61"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-01","73","82","64"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-02","74","80","69"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-03","74","78","73"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-04","75","76","73"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-05","78","85","72"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-06","76","84","72"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-07","77","84","72"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-08","77","86","71"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-09","78","89","69"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-10","78","88","68"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-11","68","78","59"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-12","63","77","50"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-13","65","80","53"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-14","68","81","57"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-15","70","80","60"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-16","73","83","65"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-17","75","84","68"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-18","78","91","70"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-19","74","80","69"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-20","70","80","61"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-21","69","81","58"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-22","74","81","70"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-23","79","87","72"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-24","69","78","64"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-25","67","74","64"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-26","63","65","62"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-27","67","76","62"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-28","62","65","58"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-29","56","64","52"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-30","62","73","49"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-10-31","67","76","59"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-01","69","80","62"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-02","63","72","53"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-03","57","69","48"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-04","58","73","47"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-05","60","76","49"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-06","61","76","47"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-07","49","60","40"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-08","49","65","36"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-09","53","68","39"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-10","56","70","47"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-11","52","65","42"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-12","56","74","44"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-13","60","74","48"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-14","65","79","53"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-15","59","67","45"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-16","46","58","35"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-17","51","67","37"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-18","58","72","48"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-19","61","77","52"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-20","62","78","50"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-21","65","78","53"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-22","67","76","59"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-23","52","61","44"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-24","49","56","39"
"USR0000SSAV","SAVANNAH NWR SOUTH CAROLINA, SC US","2007-11-25","56","60","51"
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2007-08-15",,"102","76"
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2007-08-16",,"101","79"
